AphiaID,Phylum,Class,_Order,Family,Genus,sr_Less_than_10,sr_11_to_20,sr_21_to_100,sr_101_to_200,sr_201_to_500,sr_More_than_500,m_Soft,m_Tunic,m_Exoskeleton,m_Crustose,m_Cushion,m_Stalked,l_Less_than_1,l_1_to_3,l_3_to_10,l_More_than_10,ed_Asexual,ed_Sexual_pelagic,ed_Sexual_benthic,ed_Sexual_brooded,ld_Pelagic_planktotrophic,ld_Pelagic_lecithotrophic,ld_Benthic_direct,lh_Tube_dwelling,lh_Burrow_dwelling,lh_Free_living,lh_Crevice_hole_under_stones,lh_Epi_endo_biotic,lh_Attached_to_substratum,sp_Surface,sp_Shallow_infauna_0_to_5cm,sp_Mid_depth_infauna_5_to_10cm,sp_Deep_infauna_more_than_10cm,f_Suspension,f_Surface_deposit,f_Subsurface_deposit,f_Scavenger,f_Predator,f_Parasite,mob_Sessile,mob_Swim,mob_Crawl_creep_climb,mob_Burrower,b_Diffusive_mixing,b_Surface_deposition,b_Upward_conveyor,b_Downward_conveyer,b_None
129685,Annelida,Polychaeta,Terebellida,Terebellidae,Amaeana,0,0,3,0,0,0,3,0,0,0,0,0,3,1,0,0,0,3,0,0,1,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,3,0,0,1,0,0,0
129686,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitrite,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0
129687,Annelida,Polychaeta,Terebellida,Terebellidae,Amphitritides,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,3,3,3,0,3,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0
129689,Annelida,Polychaeta,Terebellida,Terebellidae,Axionice,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0
129693,Annelida,Polychaeta,Terebellida,Terebellidae,Eupolymnia,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0
152388,Annelida,Polychaeta,Terebellida,Terebellidae,Hauchiella,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0
129697,Annelida,Polychaeta,Terebellida,Terebellidae,Lanice,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,3,0,1,0,1,3,0,0,0
129700,Annelida,Polychaeta,Terebellida,Terebellidae,Loimia,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,1,0
129701,Annelida,Polychaeta,Terebellida,Terebellidae,Lysilla,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,1,1,1,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0
129702,Annelida,Polychaeta,Terebellida,Terebellidae,Neoamphitrite,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,1,0
129703,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,0,0,3,0,0,0,3,0,0,0,0,0,3,1,0,0,0,3,3,3,0,3,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,0,0,0
129705,Annelida,Polychaeta,Terebellida,Terebellidae,Paramphitrite,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0
129706,Annelida,Polychaeta,Terebellida,Terebellidae,Parathelepus,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0
129707,Annelida,Polychaeta,Terebellida,Terebellidae,Phisidia,0,3,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0
129708,Annelida,Polychaeta,Terebellida,Terebellidae,Pista,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0
129709,Annelida,Polychaeta,Terebellida,Terebellidae,Pistella,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0
129710,Annelida,Polychaeta,Terebellida,Terebellidae,Polycirrus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,0,2,0,3,0,0,3,0,0,0
129712,Annelida,Polychaeta,Terebellida,Terebellidae,Streblosoma,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0
129714,Annelida,Polychaeta,Terebellida,Terebellidae,Thelepus,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0
982,Annelida,Polychaeta,Terebellida,Terebellidae,,0,1,1,1,1,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1,1,3,1,1,0,1,1,1,0,1,1,1,1,1,3,0,0,0,0,2,0,1,0,1,1,0,1,0
129717,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,0,0,3,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0
129718,Annelida,Polychaeta,Terebellida,Trichobranchidae,Trichobranchus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0
900,Annelida,Polychaeta,Terebellida,,,0,1,1,1,1,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0
129206,Annelida,Polychaeta,,Arenicolidae,Arenicola,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0
129211,Annelida,Polychaeta,,Capitellidae,Capitella,0,0,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,3,3,3,3,3,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,3,0,1,0,0
129214,Annelida,Polychaeta,,Capitellidae,Heteromastus,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,3,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0
129218,Annelida,Polychaeta,,Capitellidae,Mediomastus,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,3,3,0,0,3,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0
129220,Annelida,Polychaeta,,Capitellidae,Notomastus,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,1,1,0,0,3,0,0,0,1,0,0,0,3,0,1,0,0
129224,Annelida,Polychaeta,,Capitellidae,Peresiella,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,1,0,3,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
921,Annelida,Polychaeta,,Capitellidae,,1,1,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0
129229,Annelida,Polychaeta,,Chaetopteridae,Chaetopterus,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0
129232,Annelida,Polychaeta,,Chaetopteridae,Phyllochaetopterus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0
129233,Annelida,Polychaeta,,Chaetopteridae,Spiochaetopterus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0
918,Annelida,Polychaeta,,Chaetopteridae,,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,3,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
129251,Annelida,Polychaeta,,Cossuridae,Cossura,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
129341,Annelida,Polychaeta,,Magelonidae,Magelona,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0,3,3,0,0,0,0
129344,Annelida,Polychaeta,,Maldanidae,Clymenella,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0
129346,Annelida,Polychaeta,,Maldanidae,Clymenura,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129347,Annelida,Polychaeta,,Maldanidae,Euclymene,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
146977,Annelida,Polychaeta,,Maldanidae,Heteroclymene,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129350,Annelida,Polychaeta,,Maldanidae,Lumbriclymene,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129352,Annelida,Polychaeta,,Maldanidae,Maldane,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,3,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129355,Annelida,Polychaeta,,Maldanidae,Microclymene,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129357,Annelida,Polychaeta,,Maldanidae,Nicomache,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0
129358,Annelida,Polychaeta,,Maldanidae,Notoproctus,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129359,Annelida,Polychaeta,,Maldanidae,Petaloproctus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0
129360,Annelida,Polychaeta,,Maldanidae,Praxillella,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0
129361,Annelida,Polychaeta,,Maldanidae,Praxillura,0,0,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
129363,Annelida,Polychaeta,,Maldanidae,Rhodine,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,3,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0
923,Annelida,Polychaeta,,Maldanidae,,0,0,1,1,1,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,3,0,0,0,0,1,1,1,0
129413,Annelida,Polychaeta,,Opheliidae,Ophelia,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
129414,Annelida,Polychaeta,,Opheliidae,Ophelina,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,1,0,3,3,0,0,0,0
326053,Annelida,Polychaeta,,Opheliidae,Thoracophelia,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0
924,Annelida,Polychaeta,,Opheliidae,,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,3,1,1,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0
129419,Annelida,Polychaeta,,Orbiniidae,Naineris,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,3,1,1,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0
129420,Annelida,Polychaeta,,Orbiniidae,Orbinia,0,0,1,1,1,0,3,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
129421,Annelida,Polychaeta,,Orbiniidae,Phylo,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
129425,Annelida,Polychaeta,,Orbiniidae,Scoloplos,0,0,0,3,0,0,3,0,0,0,0,0,0,1,3,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0
902,Annelida,Polychaeta,,Orbiniidae,,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,3,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0
146949,Annelida,Polychaeta,,Oweniidae,Galathowenia,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,3,1,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0
129426,Annelida,Polychaeta,,Oweniidae,Myriochele,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0
129427,Annelida,Polychaeta,,Oweniidae,Owenia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,1,1,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0
975,Annelida,Polychaeta,,Oweniidae,,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0
129430,Annelida,Polychaeta,,Paraonidae,Aricidea,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,0
129431,Annelida,Polychaeta,,Paraonidae,Cirrophorus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
129432,Annelida,Polychaeta,,Paraonidae,Levinsenia,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,0
129433,Annelida,Polychaeta,,Paraonidae,Paradoneis,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
129435,Annelida,Polychaeta,,Paraonidae,Paraonis,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
903,Annelida,Polychaeta,,Paraonidae,,1,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0
129472,Annelida,Polychaeta,,Polygordiidae,Polygordius,0,0,3,0,0,0,3,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
993,Annelida,Polychaeta,,Polygordiidae,,1,1,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0
129514,Annelida,Polychaeta,,Protodrilidae,Protodrilus,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,3,0,0,0,0,3,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0
129518,Annelida,Polychaeta,,Sabellariidae,Lygdamis,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129520,Annelida,Polychaeta,,Sabellariidae,Sabellaria,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129550,Annelida,Polychaeta,,Saccocirridae,Saccocirrus,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
129551,Annelida,Polychaeta,,Scalibregmatidae,Asclerocheilus,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
129553,Annelida,Polychaeta,,Scalibregmatidae,Polyphysia,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
129555,Annelida,Polychaeta,,Scalibregmatidae,Scalibregma,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,3,0,0,0,0,0,1,3,3,0,1,3,0,0,0,1,0,0,0,3,0,0,1,0
129557,Annelida,Polychaeta,,Scalibregmatidae,Sclerocheilus,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,3,3,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
925,Annelida,Polychaeta,,Scalibregmatidae,,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,1,3,3,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0
129604,Annelida,Polychaeta,,Spintheridae,Spinther,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0
129417,Annelida,Polychaeta,,Travisiidae,Travisia,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,1,0,3,1,0,0,0,0
128632,Arthropoda,Hexanauplia,Cyclopoida,Clausiidae,Rhodinicola,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3
106476,Arthropoda,Hexanauplia,Cyclopoida,Notodelphyidae,Notodelphys,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3
128720,Arthropoda,Hexanauplia,Cyclopoida,Saccopsidae,Melinnacheres,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3
101586,Arthropoda,Malacostraca,Amphipoda,Acidostomatidae,Acidostoma,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101445,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Ampelisca,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,0,1,0,0,0
101446,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Byblis,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,0,1,0,0,0
101447,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,Haploops,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,0,1,0,0,0
101364,Arthropoda,Malacostraca,Amphipoda,Ampeliscidae,,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,3,3,3,0,1,0,0,0
101450,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0
101454,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Paramphilochoides,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0
101459,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,0,3,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101466,Arthropoda,Malacostraca,Amphipoda,Aoridae,Autonoe,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,3,3,1,0,3,0,0,0
101469,Arthropoda,Malacostraca,Amphipoda,Aoridae,Lembos,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101471,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,1,0,1,0,0,0
101368,Arthropoda,Malacostraca,Amphipoda,Aoridae,,1,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,1,1,1,0,0,0,1,1,0,0,1,3,0,0,0,0,0,3,3,1,1,1,0,0,0
101476,Arthropoda,Malacostraca,Amphipoda,Argissidae,Argissa,3,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0
101645,Arthropoda,Malacostraca,Amphipoda,Aristiidae,Perrierella,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,1,0,0,3,0,0,0,0,0,0,3,1,0,0,3,3,0,0,3,0,0,0
101497,Arthropoda,Malacostraca,Amphipoda,Atylidae,Atylus,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,1,0,1,1,0,0,3,3,0,0,3,0,0,0
101742,Arthropoda,Malacostraca,Amphipoda,Bathyporeiidae,Bathyporeia,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,1,0,0,3,3,0,0,0,0,3,3,3,3,0,0,0,0
101509,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Apherusa,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,1,1,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,3,0,0,0
101430,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,1,0,0,0
101433,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Pariambus,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,1,0,0,0
101434,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Parvipalpus,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,1,1,0,0,3,3,0,0,1,0,0,0
